gene_ens,gene_symbol,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI
ENSG00000104722,NEFM,0.096774194,0,0.274193548,0,0.016129032,0,0,-0.110372219,-0.164252879,0,0.137817232,0.739130435,0.597746432
ENSG00000104723,TUSC3,0,0,0,0,0,0,0,0.743729062,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000104728,ARHGEF10,0.470588235,0,0.147058824,0,0.014705882,0,0,-0.527261785,-0.164252879,0,-0.445921308,0.238095238,0.068127782
ENSG00000104731,KLHDC4,0.079136691,0,0.273381295,0,0.043165468,0,0,0.398189856,-0.164252879,0,0.526976258,0.775510204,-0.461490867
ENSG00000104738,MCM4,0.027586207,0.013793103,0.220689655,0,0.006896552,0,0,1.515986638,3.949742219,0,1.499873824,0.888888889,1.65698373
ENSG00000104755,ADAM2,0,0.451612903,0.451612903,0,0,0,0,0.062612465,-0.164252879,0,0.332396745,1,-0.461490867
ENSG00000104756,KCTD9,0,0.083333333,0,0,0,0,0,-0.540871784,-0.164252879,0,-0.640500821,0,0.597746432
ENSG00000104760,FGL1,0.358974359,0.179487179,0.179487179,0,0,0,0,0.083511932,-0.164252879,0,-0.445921308,0.333333333,-0.461490867
ENSG00000104763,ASAH1,0,0,0.13559322,0.06779661,0,0,0,-0.350608134,-0.164252879,0,-0.251341795,1,-0.461490867
ENSG00000104765,BNIP3L,0,0,0.125,0,0,0,0,-0.420726325,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000104774,MAN2B1,0.076271186,0,0.13559322,0,0,0,0,0.335118658,-0.164252879,0,0.332396745,0.64,-0.461490867
ENSG00000104783,KCNN4,0.102564103,0,0.205128205,0,0.153846154,0,0,1.04483087,-0.164252879,0,-0.056762281,0.666666667,-0.461490867
ENSG00000104804,TULP2,0.210526316,0,0.368421053,0,0,0,0,-0.161680948,-0.164252879,0,-0.251341795,0.636363636,-0.461490867
ENSG00000104805,NUCB1,0,0.029850746,0.328358209,0,0.044776119,0,0,0.045032233,-0.164252879,0,0.137817232,1,0.068127782
ENSG00000104808,DHDH,0.107142857,0,0.214285714,0,0,0,0,0.550387827,-0.164252879,0,-0.445921308,0.666666667,-0.461490867
ENSG00000104812,GYS1,0,0,0.255555556,0,0,0,0,0.391159674,-0.164252879,0,1.110714797,1,1.127365081
ENSG00000104814,MAP4K1,0.082191781,0.02739726,0.171232877,0,0.054794521,0,0,-0.358105633,3.949742219,0,0.721555771,0.675675676,0.597746432
ENSG00000104818,CGB2,0,0,0,0,0,0,0,0.052546241,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000104823,ECH1,0.036036036,0,0.171171171,0,0,0,0,0.047770493,-0.164252879,0,-0.251341795,0.826086957,0.597746432
ENSG00000104824,HNRNPL,0.026143791,0.026143791,0.08496732,0,0.052287582,0,0,0.594244086,-0.164252879,0,-0.251341795,0.764705882,-0.461490867
ENSG00000104825,NFKBIB,0.083333333,0,0.291666667,0,0.020833333,0,0,0.727766647,-0.164252879,0,-0.251341795,0.777777778,1.127365081
ENSG00000104826,LHB,0,0.1,0.1,0,0,0,0,0.526657587,-0.164252879,0,-0.445921308,1,-0.461490867
ENSG00000104827,CGB,0.133333333,0,0.066666667,0,0,0,0,0.212609634,-0.164252879,0,-0.640500821,0.333333333,-0.461490867
ENSG00000104833,TUBB4A,0.184210526,0,0.328947368,0,0.013157895,0,0,0.027816682,-0.164252879,0,0.137817232,0.641025641,-0.461490867
ENSG00000104835,SARS2,0.071428571,0,0.107142857,0,0.125,0,0,0.750328102,-0.164252879,0,-0.445921308,0.6,0.068127782
ENSG00000104848,KCNA7,0,0,0.5,0.5,0,0,0,0.058551676,-0.164252879,0,-0.251341795,1,-0.461490867
ENSG00000104852,SNRNP70,0,0,0.52,0,0,0,0,0.824577654,-0.164252879,0,-0.251341795,1,0.597746432
ENSG00000104853,CLPTM1,0.082191781,0,0.246575342,0,0,0.054794521,0,0.696289711,-0.164252879,0,0.137817232,0.75,-0.461490867
ENSG00000104856,RELB,0.2625,0,0.0875,0,0,0,0,0.349399808,3.949742219,0,-0.445921308,0.25,-0.461490867
ENSG00000104859,CLASRP,0,0,0.5,0,0,0,0,0.54658058,-0.164252879,0,-0.640500821,1,0.068127782
ENSG00000104863,LIN7B,0,0,0.1,0,0,0,0,0.52957643,-0.164252879,0,-0.640500821,1,1.127365081
ENSG00000104870,FCGRT,0.100671141,0,0.060402685,0,0.046979866,0,0,-0.679093625,-0.164252879,0,-0.056762281,0.375,-0.461490867
ENSG00000104872,PIH1D1,0.028571429,0.071428571,0.114285714,0,0,0,0.007142857,0.68710008,-0.164252879,0,-0.056762281,0.8,-0.461490867
ENSG00000104879,CKM,0.12,0,0.2,0,0,0,0,-0.584016668,-0.164252879,0,0.137817232,0.625,-0.461490867
ENSG00000104880,ARHGEF18,0.086206897,0.086206897,0.775862069,0,0,0,0,0.125784699,-0.164252879,0,1.110714797,0.9,0.068127782
ENSG00000104881,PPP1R13L,0.154929577,0,0.211267606,0,0.014084507,0,0,1.300445481,-0.164252879,0,-0.056762281,0.576923077,1.127365081
ENSG00000104884,ERCC2,0.034858388,0,0.387799564,0,0,0,0,0.617168668,-0.164252879,0,6.169782139,0.917525773,1.127365081
ENSG00000104885,DOT1L,0.116959064,0.011695906,0.192982456,0,0.035087719,0,0,0.421444197,-0.164252879,0,2.47277139,0.622641509,0.068127782
ENSG00000104886,PLEKHJ1,0,0,0.181818182,0,0,0,0,1.003683995,-0.164252879,0,-0.640500821,1,0.068127782
ENSG00000104888,SLC17A7,0.15,0.075,0.1,0,0.025,0,0,-0.242786546,-0.164252879,0,-0.251341795,0.4,-0.461490867
ENSG00000104892,KLC3,0.078125,0.0625,0.125,0,0,0,0,1.142639209,-0.164252879,0,-0.251341795,0.615384615,0.068127782
ENSG00000104894,CD37,0.150442478,0,0.008849558,0,0.088495575,0,0,-0.581883514,-0.164252879,0,-0.445921308,0.055555556,0.068127782
ENSG00000104897,SF3A2,0.090909091,0,0,0,0,0,0,0.698361678,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000104899,AMH,0,0.1,0,0,0,0,0,0.737987573,-0.164252879,0,-0.640500821,0,-0.461490867
ENSG00000104901,DKKL1,0,0,0.142857143,0,0,0,0,0.106338339,-0.164252879,0,-0.445921308,1,-0.461490867
ENSG00000104903,LYL1,0.166666667,0,0,0,0,0,0,-0.227337955,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000104904,OAZ1,0,0,0.155555556,0,0,0,0,0.39608766,-0.164252879,0,-0.251341795,1,-0.461490867
ENSG00000104907,TRMT1,0.046511628,0.023255814,0.223255814,0,0.004651163,0,0,0.746536478,-0.164252879,0,0.332396745,0.827586207,-0.461490867
ENSG00000104915,STX10,0.222222222,0,0.044444444,0,0,0,0,0.776796179,-0.164252879,0,-0.640500821,0.166666667,-0.461490867
ENSG00000104918,RETN,0.5,0,0,0,0,0,0,0.142968321,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000104921,FCER2,0.285714286,0,0,0,0,0,0,-0.740360484,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000104936,DMPK,0.06557377,0,0.139344262,0,0,0,0,-1.239450669,-0.164252879,0,-0.251341795,0.68,0.068127782
ENSG00000104938,CLEC4M,0,0,0.595238095,0,0,0,0,-0.023823966,-0.164252879,0,-0.251341795,1,-0.461490867
ENSG00000104941,RSPH6A,0.17721519,0,0.265822785,0,0,0,0,0.01126623,-0.164252879,0,0.721555771,0.6,-0.461490867
ENSG00000104946,TBC1D17,0.04,0,0.248,0,0.056,0,0,-0.144257882,-0.164252879,0,0.137817232,0.861111111,0.068127782
ENSG00000104951,IL4I1,0.081818182,0,0.190909091,0,0,0,0,0.710931111,-0.164252879,0,0.332396745,0.7,-0.461490867
ENSG00000104953,TLE6,0.150943396,0.056603774,0.018867925,0,0.094339623,0,0,0.684068379,-0.164252879,0,-0.251341795,0.111111111,-0.461490867
ENSG00000104957,CCDC130,0.108108108,0,0.162162162,0,0,0,0,0.505781028,-0.164252879,0,-0.056762281,0.6,0.068127782
ENSG00000104960,PTOV1,0.047619048,0,0.119047619,0,0,0,0,0.715908096,-0.164252879,0,-0.445921308,0.714285714,-0.461490867
ENSG00000104964,AES,0,0,0.222222222,0,0,0,0,-0.205473989,-0.164252879,0,-0.445921308,1,0.597746432
ENSG00000104967,NOVA2,0.222222222,0,0.166666667,0,0,0,0,-0.058060271,-0.164252879,0,-0.251341795,0.428571429,0.068127782
ENSG00000104972,LILRB1,0.169491525,0.11299435,0.214689266,0,0,0,0,0.075984705,-0.164252879,0,0.332396745,0.558823529,-0.461490867
ENSG00000104973,MED25,0.072727273,0,0.218181818,0,0,0,0,0.743217706,-0.164252879,0,-0.251341795,0.75,2.186602379
ENSG00000104974,LILRA1,0,0.051724138,0.24137931,0,0,0,0,-0.057220613,-0.164252879,0,0.332396745,1,-0.461490867
ENSG00000104976,SNAPC2,0.061728395,0,0.037037037,0,0,0,0,-0.059629525,-0.164252879,0,-0.445921308,0.375,-0.461490867
ENSG00000104979,C19orf53,0.090909091,0,0.181818182,0,0,0,0,0.751752495,-0.164252879,0,-0.445921308,0.666666667,-0.461490867
ENSG00000104980,TIMM44,0.023809524,0,0.083333333,0,0.05952381,0,0,0.276802619,-0.164252879,0,0.137817232,0.777777778,-0.461490867
ENSG00000104983,CCDC61,0,0,0.2,0,0.133333333,0,0,0.491626212,-0.164252879,0,-0.445921308,1,-0.461490867
ENSG00000104998,IL27RA,0.230769231,0.153846154,0.153846154,0,0,0,0,0.393216952,-0.164252879,0,-0.056762281,0.4,-0.461490867
ENSG00000105011,ASF1B,0.088888889,0.044444444,0.044444444,0,0,0,0,2.299460066,-0.164252879,0,-0.445921308,0.333333333,4.305076977
ENSG00000105048,TNNT1,0.111111111,0,0.525252525,0,0,0,0,1.425015918,-0.164252879,0,0.137817232,0.825396825,1.65698373
ENSG00000105053,VRK3,0.261538462,0,0.215384615,0,0,0,0,0.355420269,-0.164252879,0,-0.445921308,0.451612903,-0.461490867
ENSG00000105063,PPP6R1,0.076923077,0.051282051,0.179487179,0,0.051282051,0,0,0.466082271,-0.164252879,0,-0.056762281,0.7,1.127365081
ENSG00000105072,C19orf44,0.061538462,0.046153846,0.230769231,0,0,0,0,0.086104868,-0.164252879,0,0.137817232,0.789473684,-0.461490867
ENSG00000105085,MED26,0.060402685,0,0.040268456,0.013422819,0,0,0,0.244728755,-0.164252879,0,0.332396745,0.4,2.716221029
ENSG00000105088,OLFM2,0.064102564,0,0.179487179,0,0,0,0,0.775912441,-0.164252879,0,0.332396745,0.736842105,0.068127782
ENSG00000105122,RASAL3,0.057971014,0,0.101449275,0,0,0,0,-0.245975677,-0.164252879,0,-0.056762281,0.636363636,-0.461490867
ENSG00000105127,AKAP8,0,0.133333333,0.266666667,0,0,0,0,0.161292737,-0.164252879,0,-0.056762281,1,-0.461490867
ENSG00000105131,EPHX3,0.219512195,0,0.487804878,0,0,0,0,0.568613031,-0.164252879,0,0.332396745,0.689655172,-0.461490867
ENSG00000105135,ILVBL,0.045454545,0,0.136363636,0,0,0,0,0.372471025,-0.164252879,0,-0.251341795,0.75,0.068127782
ENSG00000105136,ZNF419,0,0.185185185,0.12345679,0,0,0,0,0.417169347,-0.164252879,0,-0.251341795,1,-0.461490867
ENSG00000105137,SYDE1,0.053571429,0,0.053571429,0.071428571,0,0,0,-0.479334522,-0.164252879,0,-0.445921308,0.5,-0.461490867
ENSG00000105141,CASP14,0.166666667,0,0.166666667,0,0,0,0,1.857234704,-0.164252879,0,-0.640500821,0.5,-0.461490867
ENSG00000105143,SLC1A6,0,0,0.625,0,0,0,0,1.172572892,-0.164252879,0,0.137817232,1,-0.461490867
ENSG00000105146,AURKC,0.145833333,0,0.4375,0,0,0,0.125,0.252188922,-0.164252879,0,-0.056762281,0.75,-0.461490867
ENSG00000105171,POP4,0.2,0,0,0,0,0,0,0.628168734,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000105173,CCNE1,0,0,0.416666667,0,0,0,0,1.766845187,8.063737316,0,-0.251341795,1,1.65698373
ENSG00000105176,URI1,0,0,0.2,0,0,0,0,0.183975145,-0.164252879,0,-0.445921308,1,1.127365081
ENSG00000105185,PDCD5,0.193548387,0,0.193548387,0,0,0,0,0.981870085,-0.164252879,0,-0.445921308,0.5,-0.461490867
ENSG00000105186,ANKRD27,0.063829787,0.085106383,0.276595745,0,0,0,0,-0.032941494,-0.164252879,0,0.916135284,0.8125,-0.461490867
ENSG00000105193,RPS16,0.172413793,0,0.034482759,0,0.206896552,0,0,0.166411571,-0.164252879,0,-0.640500821,0.166666667,-0.461490867
ENSG00000105197,TIMM50,0.214285714,0,0.047619048,0,0,0,0,0.627821464,-0.164252879,0,-0.445921308,0.181818182,-0.461490867
ENSG00000105198,LGALS13,0,0,0.375,0,0,0,0,0.008289813,-0.164252879,0,-0.251341795,1,0.068127782
ENSG00000105202,FBL,0.357142857,0,0.285714286,0,0,0,0,0.479337691,-0.164252879,0,-0.640500821,0.444444444,0.068127782
ENSG00000105204,DYRK1B,0,0,0.416666667,0,0,0,0,0.699247962,-0.164252879,0,-0.251341795,1,0.597746432
ENSG00000105205,CLC,0,0.5,0,0,0,0,0,0.128943424,-0.164252879,0,-0.640500821,0,-0.461490867
ENSG00000105219,CNTD2,0.208333333,0,0,0,0.125,0,0,0.403900114,-0.164252879,0,-0.640500821,0,-0.461490867
ENSG00000105220,GPI,0.13559322,0,0.322033898,0,0,0,0,0.534163769,-0.164252879,0,-0.056762281,0.703703704,-0.461490867
ENSG00000105221,AKT2,0,0,0.133928571,0,0,0,0,0.108119502,12.17773241,0,-0.251341795,1,1.127365081
ENSG00000105223,PLD3,0.147435897,0.083333333,0.121794872,0,0.019230769,0,0,0.424218279,-0.164252879,0,-0.056762281,0.452380952,-0.461490867
ENSG00000105227,PRX,0.134615385,0.038461538,0.326923077,0,0,0,0,-0.652048296,-0.164252879,0,1.499873824,0.708333333,-0.461490867
ENSG00000105229,PIAS4,0.181818182,0,0.181818182,0,0,0,0,0.512989357,-0.164252879,0,-0.445921308,0.5,0.068127782
ENSG00000105245,NUMBL,0.588235294,0,0,0,0,0,0,-0.327392751,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000105246,EBI3,0,0,0,0.5,0,0,0,-0.157098399,-0.164252879,0,-0.640500821,0,-0.461490867
ENSG00000105248,CCDC94,0.714285714,0,0,0,0,0,0,0.199630795,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000105251,SHD,0.05,0,0.2,0,0,0,0,0.143972886,-0.164252879,0,-0.056762281,0.8,0.068127782
ENSG00000105254,TBCB,0.090909091,0,0,0,0,0,0,0.578551944,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000105255,FSD1,0.225,0,0.05,0,0.025,0,0,0.659039905,-0.164252879,0,-0.445921308,0.181818182,-0.461490867
ENSG00000105258,POLR2I,0,0,0.047619048,0,0.085714286,0,0,0.64593776,-0.164252879,0,-0.251341795,1,-0.461490867
ENSG00000105270,CLIP3,0,0.068965517,0.068965517,0,0,0,0,-2.237747353,-0.164252879,0,-0.445921308,1,-0.461490867
ENSG00000105278,ZFR2,0,0,0.461538462,0,0,0,0,0.023664052,-0.164252879,0,0.137817232,1,-0.461490867
ENSG00000105281,SLC1A5,0.4375,0,0.15625,0,0,0,0,0.373134426,-0.164252879,0,-0.640500821,0.263157895,0.597746432
ENSG00000105287,PRKD2,0.173652695,0,0.19760479,0,0.053892216,0,0,0.766829841,-0.164252879,0,0.526976258,0.532258065,0.597746432
ENSG00000105289,TJP3,0.216216216,0,0.216216216,0,0.054054054,0,0,0.356157761,-0.164252879,0,0.137817232,0.5,-0.461490867
ENSG00000105290,APLP1,0.068181818,0,0.28030303,0,0.113636364,0,0,0.172880012,-0.164252879,0,1.110714797,0.804347826,2.186602379
ENSG00000105298,CACTIN,0.072727273,0.072727273,0.363636364,0,0,0,0,0.474643092,-0.164252879,0,0.137817232,0.833333333,-0.461490867
ENSG00000105321,CCDC9,0.416666667,0,0,0,0,0,0,-0.147857746,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000105323,HNRNPUL1,0.220430108,0,0.274193548,0,0.005376344,0.043010753,0,0.28190586,-0.164252879,0,0.332396745,0.554347826,0.068127782
ENSG00000105325,FZR1,0,0.210526316,0.315789474,0,0,0,0,0.382305456,3.949742219,0,-0.251341795,1,2.716221029
ENSG00000105327,BBC3,0,0,0.666666667,0,0,0,0,0.903865365,3.949742219,0,-0.640500821,1,-0.461490867
ENSG00000105329,TGFB1,0,0,0.25,0,0.5,0,0,0.13107403,8.063737316,0,-0.640500821,1,2.716221029
ENSG00000105339,DENND3,0.154761905,0.071428571,0.357142857,0,0,0,0,-0.097874764,-0.164252879,0,0.526976258,0.697674419,-0.461490867
ENSG00000105341,ATP5SL,0.154929577,0.154929577,0.253521127,0,0,0,0,0.186441407,-0.164252879,0,-0.251341795,0.620689655,-0.461490867
ENSG00000105352,CEACAM4,0.166666667,0,0.333333333,0,0,0,0,0.040482911,-0.164252879,0,-0.445921308,0.666666667,-0.461490867
ENSG00000105355,PLIN3,0.231884058,0,0.347826087,0,0.15942029,0,0,0.301792583,-0.164252879,0,0.526976258,0.6,0.068127782
ENSG00000105357,MYH14,0.47826087,0,0.32173913,0,0.008695652,0,0,1.065294932,-0.164252879,0,0.332396745,0.402173913,-0.461490867
ENSG00000105364,MRPL4,0.666666667,0,0,0,0,0,0,0.561324656,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000105366,SIGLEC8,0.28125,0,0.46875,0,0,0,0,-0.173634341,-0.164252879,0,0.137817232,0.625,-0.461490867
ENSG00000105369,CD79A,0.05,0,0.15,0,0,0,0,-0.880722244,-0.164252879,0,-0.640500821,0.75,1.127365081
ENSG00000105370,LIM2,0.25,0.25,0,0,0,0,0,0.002908699,-0.164252879,0,-0.640500821,0,-0.461490867
ENSG00000105371,ICAM4,0,0.2,0,0,0,0,0,0,-0.164252879,0,-0.640500821,0,0.068127782
ENSG00000105372,RPS19,0,0.375,0,0,0,0,0,0.653791629,-0.164252879,0,-0.640500821,0,-0.461490867
ENSG00000105373,GLTSCR2,0.013157895,0,0.092105263,0,0,0,0,-0.612572166,-0.164252879,0,-0.445921308,0.875,-0.461490867
ENSG00000105374,NKG7,0.049382716,0,0.074074074,0,0,0.049382716,0,-0.230743986,-0.164252879,0,-0.056762281,0.6,-0.461490867
ENSG00000105376,ICAM5,0,0.023809524,0.119047619,0,0,0,0,0.32065771,-0.164252879,0,0.916135284,1,-0.461490867
ENSG00000105379,ETFB,0.19047619,0,0.142857143,0,0,0,0,0.139688353,-0.164252879,0,-0.640500821,0.428571429,-0.461490867
ENSG00000105383,CD33,0.066666667,0,0.266666667,0.066666667,0,0,0,-0.059368669,-0.164252879,0,0.332396745,0.8,0.068127782
ENSG00000105388,CEACAM5,0.123966942,0,0.338842975,0.049586777,0,0,0,-0.029006804,-0.164252879,0,0.526976258,0.732142857,-0.461490867
ENSG00000105392,CRX,0,0.083333333,0.25,0,0,0,0,0.001915361,-0.164252879,0,-0.056762281,1,1.65698373
ENSG00000105393,BABAM1,0,0,0.543478261,0,0.065217391,0,0,0.585556691,-0.164252879,0,-0.445921308,1,1.127365081
ENSG00000105397,TYK2,0.189189189,0.054054054,0.140540541,0.021621622,0,0,0,0.765005529,-0.164252879,0,1.110714797,0.426229508,1.127365081
ENSG00000105398,SULT2A1,0,0,0.666666667,0,0,0,0,0.054758894,-0.164252879,0,-0.056762281,1,-0.461490867
ENSG00000105401,CDC37,0.125,0,0.25,0,0,0,0,0.477347987,-0.164252879,0,-0.251341795,0.666666667,4.305076977
ENSG00000105402,NAPA,0,0,0.0375,0,0,0,0,-0.015068956,-0.164252879,0,-0.640500821,1,1.127365081
ENSG00000105404,RABAC1,0,0,0.2,0,0,0,0,0.348783184,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000105409,ATP1A3,0.181818182,0,0.563636364,0,0,0,0,0.262737322,-0.164252879,0,0.137817232,0.756097561,-0.461490867
ENSG00000105419,MEIS3,0.181818182,0,0.295454545,0,0,0,0,-0.212537781,-0.164252879,0,-0.445921308,0.619047619,-0.461490867
ENSG00000105426,PTPRS,0.220689655,0.027586207,0.482758621,0,0.062068966,0,0,-0.767082141,-0.164252879,0,1.499873824,0.68627451,1.127365081
ENSG00000105427,CNFN,0,0,1,0,0,0,0,0.806757188,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000105428,ZNRF4,0,0,1,0,0,0,0,-0.001041367,-0.164252879,0,-0.056762281,1,-0.461490867
ENSG00000105429,MEGF8,0.103448276,0.068965517,0.32183908,0,0.022988506,0,0,-0.352154606,-0.164252879,0,2.278191876,0.756756757,-0.461490867
ENSG00000105438,KDELR1,0.6,0,0,0,0,0,0,0.91013027,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000105443,CYTH2,0,0,0.220338983,0,0.033898305,0,0,0.430063412,-0.164252879,0,-0.056762281,1,0.597746432
ENSG00000105447,GRWD1,0.111111111,0,0.111111111,0,0,0,0.111111111,0.428229305,-0.164252879,0,-0.640500821,0.5,-0.461490867
ENSG00000105464,GRIN2D,0.363636364,0.045454545,0.318181818,0,0,0,0,1.594629653,-0.164252879,0,0.721555771,0.466666667,0.597746432
ENSG00000105467,SYNGR4,0.375,0,0.125,0,0,0,0,0.189823015,-0.164252879,0,-0.640500821,0.25,-0.461490867
ENSG00000105472,CLEC11A,0.166666667,0,0.5,0,0,0,0,-0.323323133,-0.164252879,0,-0.445921308,0.75,-0.461490867
ENSG00000105479,CCDC114,0.16,0,0.12,0,0,0,0,0.232823,-0.164252879,0,-0.251341795,0.428571429,0.597746432
ENSG00000105483,CARD8,0,0,0.301369863,0,0,0,0,0.052856156,-0.164252879,0,-0.251341795,1,-0.461490867
ENSG00000105486,LIG1,0.078651685,0,0.404494382,0,0.235955056,0,0,1.341635529,-0.164252879,0,0.332396745,0.837209302,0.068127782
ENSG00000105492,SIGLEC6,0.128571429,0,0.342857143,0.042857143,0,0,0,-0.079965197,-0.164252879,0,0.332396745,0.727272727,-0.461490867
ENSG00000105497,ZNF175,0.2,0,0.133333333,0,0,0,0,0.323151565,-0.164252879,0,-0.445921308,0.4,0.068127782
ENSG00000105499,PLA2G4C,0.027522936,0.036697248,0.183486239,0,0.064220183,0,0.018348624,-0.512210033,8.063737316,0,0.721555771,0.869565217,-0.461490867
ENSG00000105507,CABP5,0.2,0,0.1,0,0,0,0,-0.003013491,-0.164252879,0,-0.640500821,0.333333333,1.127365081
ENSG00000105509,HAS1,0,0,0.722222222,0,0,0,0,-1.552958133,-0.164252879,0,-0.251341795,1,1.127365081
ENSG00000105514,RAB3D,0,0,1,0,0,0,0,-0.027694333,-0.164252879,0,-0.445921308,1,-0.461490867
ENSG00000105516,DBP,0,0,0.083333333,0,0,0,0,0.078936427,-0.164252879,0,-0.445921308,1,0.068127782
ENSG00000105518,TMEM205,0.34375,0,0,0,0,0,0,0.117030542,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000105519,CAPS,0.074074074,0,0.092592593,0,0,0,0,0.92545655,-0.164252879,0,-0.640500821,0.555555556,-0.461490867
ENSG00000105523,FAM83E,0.016393443,0,0.081967213,0,0,0,0,0.000167483,-0.164252879,0,0.137817232,0.833333333,-0.461490867
ENSG00000105538,RASIP1,0.177777778,0,0.222222222,0,0,0,0,-0.578589341,-0.164252879,0,-0.056762281,0.555555556,0.068127782
ENSG00000105549,THEG,0.1875,0,0.4375,0,0,0,0,0.118549476,-0.164252879,0,-0.251341795,0.7,-0.461490867
ENSG00000105550,FGF21,0.142857143,0,0,0,0,0,0,0.028929398,3.949742219,0,-0.835080334,0,-0.461490867
ENSG00000105552,BCAT2,0.113207547,0,0.433962264,0,0.018867925,0,0,0.658434332,-0.164252879,0,-0.056762281,0.793103448,-0.461490867
ENSG00000105556,MIER2,0.1,0,0.25,0,0,0,0,0.349473457,-0.164252879,0,-0.251341795,0.714285714,-0.461490867
ENSG00000105559,PLEKHA4,0.063829787,0,0.329787234,0,0,0,0.021276596,-0.857383064,-0.164252879,0,1.305294311,0.837837838,-0.461490867
ENSG00000105568,PPP2R1A,0.115942029,0,0.115942029,0.043478261,0,0.043478261,0,0.254206772,-0.164252879,0,-0.056762281,0.5,8.542026171
ENSG00000105576,TNPO2,0.35,0,0.183333333,0,0,0,0,0.241032712,-0.164252879,0,-0.251341795,0.34375,0.597746432
ENSG00000105583,WDR83OS,0,0,0,0,0.130434783,0,0,0.422874967,-0.164252879,0,-0.640500821,0,0.068127782
ENSG00000105605,CACNG7,0.107142857,0,0.464285714,0.107142857,0,0,0,0.023073414,3.949742219,0,0.332396745,0.8125,-0.461490867
ENSG00000105607,GCDH,0.02259887,0,0.073446328,0,0,0,0,0.300654982,-0.164252879,0,-0.056762281,0.764705882,-0.461490867
ENSG00000105609,LILRB5,0.039473684,0,0.197368421,0,0.026315789,0,0,-0.562523743,-0.164252879,0,0.332396745,0.833333333,-0.461490867
ENSG00000105610,KLF1,0,0,0.037037037,0,0,0,0,0.051974739,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000105612,DNASE2,0.090909091,0,0.136363636,0,0,0,0,0.730581411,-0.164252879,0,-0.445921308,0.6,-0.461490867
ENSG00000105613,MAST1,0.108333333,0.033333333,0.091666667,0.025,0,0,0,0.380268502,-0.164252879,0,1.110714797,0.458333333,-0.461490867
ENSG00000105617,LENG1,0.020408163,0,0.040816327,0,0,0,0,0.216574372,-0.164252879,0,-0.445921308,0.666666667,0.597746432
ENSG00000105618,PRPF31,0.269230769,0,0.230769231,0,0.019230769,0,0,0.706921474,-0.164252879,0,-0.251341795,0.461538462,3.775458327
ENSG00000105619,TFPT,0.051948052,0,0.181818182,0,0,0,0,0.842885722,-0.164252879,0,-0.056762281,0.777777778,1.65698373
ENSG00000105639,JAK3,0.148514851,0,0.257425743,0,0.059405941,0,0,0.164575223,-0.164252879,0,0.721555771,0.634146341,1.65698373
ENSG00000105640,RPL18A,0.25,0.3125,0,0,0,0,0,0.293987249,-0.164252879,0,-0.640500821,0,-0.461490867
ENSG00000105641,SLC5A5,0.1875,0,0.3125,0,0,0,0,0.24857598,-0.164252879,0,0.137817232,0.625,-0.461490867
ENSG00000105642,KCNN1,0.142857143,0,0.785714286,0,0,0,0,0.066105059,-0.164252879,0,0.137817232,0.846153846,-0.461490867
